,win,firstBlood,firstTower,firstInhibitor,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills,gameId
40421,Win,TRUE,FALSE,TRUE,8,1,1,3,2,4197261939
40422,Win,FALSE,TRUE,TRUE,9,2,1,2,1,4197192266
40423,Win,TRUE,TRUE,TRUE,10,2,1,2,2,4197074751
40424,Win,FALSE,FALSE,TRUE,7,1,0,3,1,4195391574
40425,Win,TRUE,TRUE,TRUE,8,1,0,2,2,4195307476
40426,Win,TRUE,TRUE,TRUE,8,1,1,2,1,4195279958
40428,Win,TRUE,FALSE,FALSE,8,1,0,4,1,4223771108
40429,Win,FALSE,TRUE,TRUE,6,1,1,2,1,4219627257
40430,Win,TRUE,TRUE,TRUE,7,1,1,3,2,4214671234
40432,Win,TRUE,TRUE,TRUE,10,2,1,3,2,4212881952
40434,Win,FALSE,TRUE,TRUE,10,2,0,2,1,4207982646
40435,Win,FALSE,TRUE,TRUE,9,2,1,1,1,4205553994
40437,Win,TRUE,TRUE,TRUE,9,1,0,1,1,4204223087
40438,Win,TRUE,TRUE,TRUE,6,1,1,2,0,4204098792
40439,Win,TRUE,TRUE,TRUE,10,2,0,1,1,4204004997
40440,Win,TRUE,TRUE,TRUE,8,1,0,2,2,4203765629
40441,Win,TRUE,TRUE,TRUE,9,2,0,1,2,4201879924
40443,Win,TRUE,TRUE,TRUE,10,3,1,1,1,4201584121
40445,Win,FALSE,TRUE,FALSE,5,0,0,3,1,4201005825
40446,Win,TRUE,TRUE,FALSE,6,0,1,2,1,4200596069
40449,Win,TRUE,FALSE,TRUE,8,2,1,4,0,4198589891
40452,Win,FALSE,TRUE,TRUE,9,1,0,2,1,4196671068
40453,Win,FALSE,TRUE,TRUE,10,1,0,0,1,4195974300
40455,Win,TRUE,TRUE,TRUE,8,1,1,1,1,4195747942
40456,Win,TRUE,TRUE,FALSE,7,0,0,2,2,4195119735
40457,Win,TRUE,TRUE,TRUE,10,2,1,1,0,4195046668
40458,Win,FALSE,TRUE,TRUE,7,1,0,4,2,4194928349
40459,Win,TRUE,TRUE,TRUE,8,1,1,3,1,4194653429
40460,Win,TRUE,FALSE,TRUE,9,3,0,2,1,4194426164
40462,Win,TRUE,TRUE,TRUE,10,1,1,3,2,4194048551
40463,Win,TRUE,TRUE,TRUE,10,2,1,4,1,4193932197
40465,Win,TRUE,TRUE,TRUE,10,2,1,3,1,4192557291
40467,Win,TRUE,TRUE,TRUE,6,1,0,0,1,4192256241
40468,Win,TRUE,TRUE,TRUE,7,1,0,2,1,4192087070
40470,Win,TRUE,TRUE,TRUE,7,1,0,2,1,4191834514
40471,Win,FALSE,TRUE,TRUE,8,1,0,0,1,4191643475
40473,Win,TRUE,TRUE,TRUE,5,1,0,0,1,4191406871
40474,Win,TRUE,TRUE,TRUE,7,1,0,2,2,4191139854
40476,Win,TRUE,TRUE,FALSE,5,0,0,3,1,4190722414
40478,Win,TRUE,TRUE,TRUE,7,1,0,1,1,4190538653
40479,Win,TRUE,TRUE,TRUE,7,1,0,3,2,4190466643
40481,Win,FALSE,FALSE,FALSE,9,2,1,4,0,4189817635
40482,Win,TRUE,TRUE,TRUE,10,2,1,1,2,4189780518
40483,Win,TRUE,FALSE,TRUE,9,3,0,5,0,4189650417
40484,Win,TRUE,FALSE,TRUE,9,1,1,2,0,4189453788
40485,Win,TRUE,FALSE,FALSE,7,1,1,4,2,4189380098
40486,Win,FALSE,TRUE,TRUE,7,1,0,3,0,4189290374
40487,Win,FALSE,FALSE,TRUE,9,2,1,4,0,4188632099
40488,Win,TRUE,FALSE,TRUE,7,1,2,4,1,4188184195
40489,Win,TRUE,FALSE,TRUE,11,4,1,4,1,4187618365
40490,Win,FALSE,TRUE,TRUE,10,2,1,3,1,4187592615
40491,Win,TRUE,TRUE,TRUE,6,1,1,4,2,4187222336
40492,Win,FALSE,TRUE,TRUE,5,1,0,1,1,4249622047
40494,Win,FALSE,TRUE,TRUE,5,1,0,1,1,4248568563
40495,Win,FALSE,TRUE,TRUE,11,3,2,1,1,4247914854
40497,Win,TRUE,FALSE,TRUE,8,1,1,1,1,4246736240
40498,Win,FALSE,TRUE,TRUE,7,1,1,2,2,4241635970
40499,Win,TRUE,TRUE,TRUE,7,1,1,1,2,4241498900
40500,Win,TRUE,TRUE,TRUE,10,2,0,0,1,4236460061
40501,Win,FALSE,TRUE,TRUE,9,2,0,2,1,4227448536
40503,Win,FALSE,FALSE,FALSE,5,1,0,3,1,4222815489
40504,Win,TRUE,TRUE,TRUE,6,2,1,3,2,4222787761
40505,Win,FALSE,TRUE,TRUE,10,2,1,4,2,4221729600
40506,Win,TRUE,FALSE,FALSE,7,1,1,3,1,4221780157
40507,Win,FALSE,TRUE,TRUE,11,3,1,3,2,4221655507
40508,Win,TRUE,TRUE,FALSE,5,0,0,2,2,4217077442
40509,Win,FALSE,TRUE,TRUE,8,2,1,3,1,4209835486
40510,Win,TRUE,TRUE,TRUE,9,2,0,1,1,4205066584
40512,Win,FALSE,TRUE,TRUE,8,2,1,4,2,4195397435
40513,Win,FALSE,TRUE,TRUE,11,3,1,1,2,4195401724
40517,Win,TRUE,TRUE,TRUE,9,1,1,4,2,4195179542
40518,Win,TRUE,TRUE,TRUE,6,1,0,0,1,4195204026
40519,Win,TRUE,TRUE,TRUE,8,3,0,6,2,4195014567
40520,Win,TRUE,TRUE,TRUE,9,2,0,2,1,4194958674
40521,Win,TRUE,FALSE,TRUE,10,1,2,2,1,4194331181
40522,Win,FALSE,TRUE,TRUE,9,2,1,3,1,4194274868
40523,Win,TRUE,TRUE,TRUE,10,2,1,4,2,4194175013
40524,Win,FALSE,FALSE,TRUE,6,1,0,2,0,4188562838
40525,Win,FALSE,TRUE,TRUE,6,1,0,0,1,4188432163
40526,Win,FALSE,TRUE,TRUE,8,1,0,3,1,4188078157
40527,Win,FALSE,TRUE,TRUE,6,1,0,2,1,4188031688
40529,Win,FALSE,TRUE,TRUE,11,3,1,3,1,4187526792
40530,Win,TRUE,TRUE,TRUE,7,1,0,3,2,4185048923
40531,Win,TRUE,TRUE,TRUE,7,1,1,2,2,4184984005
40532,Win,TRUE,TRUE,TRUE,10,2,1,2,2,4183449146
40535,Win,FALSE,TRUE,TRUE,10,1,1,3,2,4183284013
40536,Win,TRUE,FALSE,TRUE,9,2,0,4,1,4183129409
40537,Win,TRUE,TRUE,TRUE,7,1,0,4,2,4183016740
40538,Win,TRUE,FALSE,TRUE,10,2,1,2,1,4182541446
40540,Win,TRUE,TRUE,TRUE,7,1,0,0,2,4180968968
40541,Win,TRUE,TRUE,TRUE,7,1,1,2,0,4180948071
40542,Win,FALSE,TRUE,TRUE,8,1,1,3,1,4180857591
40543,Win,FALSE,TRUE,TRUE,6,1,0,2,1,4180749438
40544,Win,TRUE,TRUE,TRUE,9,2,0,1,1,4180688247
40545,Win,TRUE,FALSE,TRUE,6,1,2,2,0,4179034082
40546,Win,TRUE,TRUE,TRUE,9,2,0,1,1,4178973761
40547,Win,TRUE,TRUE,TRUE,9,2,0,2,2,4176922306
40548,Win,TRUE,TRUE,TRUE,9,2,2,2,0,4176478211
40549,Win,TRUE,TRUE,TRUE,8,1,1,4,1,4176379467
40551,Win,TRUE,TRUE,TRUE,9,2,0,1,1,4172508196
40552,Win,FALSE,FALSE,TRUE,7,1,1,1,1,4166742471
40553,Win,TRUE,TRUE,TRUE,7,1,0,1,1,4166638985
40554,Win,FALSE,FALSE,TRUE,7,1,0,3,0,4166369184
40555,Win,TRUE,TRUE,FALSE,5,0,0,3,2,4166343883
40556,Win,FALSE,TRUE,TRUE,10,2,1,3,0,4164424756
40557,Win,FALSE,TRUE,TRUE,9,2,0,2,2,4164408292
40560,Win,TRUE,TRUE,TRUE,8,1,0,2,2,4230181704
40561,Win,FALSE,FALSE,TRUE,7,1,1,0,1,4227197291
40562,Win,FALSE,TRUE,TRUE,11,3,1,4,1,4222805761
40563,Win,FALSE,TRUE,TRUE,8,1,1,3,2,4222729754
40564,Win,FALSE,TRUE,FALSE,5,0,0,2,1,4222773355
40565,Win,TRUE,TRUE,TRUE,5,1,0,1,2,4221739347
40566,Win,FALSE,TRUE,TRUE,8,1,1,3,1,4221713150
40567,Win,TRUE,TRUE,TRUE,11,3,1,2,1,4219165613
40568,Win,TRUE,TRUE,TRUE,9,2,1,4,2,4219007670
40569,Win,TRUE,FALSE,TRUE,7,1,1,1,1,4256898234
40570,Win,TRUE,TRUE,FALSE,5,0,0,3,1,4255054724
40571,Win,TRUE,TRUE,TRUE,7,1,0,2,2,4254938403
40572,Win,FALSE,TRUE,TRUE,9,2,0,1,2,4254656614
40573,Win,TRUE,FALSE,FALSE,5,0,1,1,0,4254442375
40574,Win,TRUE,TRUE,FALSE,5,0,0,2,2,4253894539
40575,Win,TRUE,TRUE,TRUE,9,1,1,2,1,4253745508
40577,Win,TRUE,FALSE,TRUE,10,2,1,3,1,4247940444
40578,Win,TRUE,FALSE,TRUE,10,2,2,4,0,4247248282
40580,Win,TRUE,TRUE,TRUE,7,1,0,2,0,4244338982
40581,Win,TRUE,TRUE,TRUE,9,1,1,3,2,4243559272
40582,Win,TRUE,FALSE,FALSE,7,1,2,2,1,4242363113
40583,Win,TRUE,TRUE,TRUE,10,2,1,2,1,4241518588
40584,Win,TRUE,TRUE,TRUE,9,2,1,3,2,4241370575
40585,Win,TRUE,TRUE,FALSE,5,0,0,4,2,4240620338
40586,Win,FALSE,TRUE,TRUE,8,1,0,2,2,4240447191
40587,Win,TRUE,FALSE,FALSE,8,1,1,2,0,4239902941
40588,Win,TRUE,TRUE,TRUE,10,2,0,2,2,4239181093
40591,Win,FALSE,FALSE,TRUE,6,1,0,1,2,4234687173
40592,Win,TRUE,TRUE,TRUE,9,1,1,4,1,4226273630
40593,Win,TRUE,TRUE,TRUE,10,1,1,4,1,4226067706
40594,Win,TRUE,TRUE,TRUE,8,1,1,2,1,4225271515
40595,Win,FALSE,TRUE,TRUE,5,1,0,3,1,4219875647
40596,Win,TRUE,TRUE,TRUE,8,1,0,2,2,4217452316
40597,Win,TRUE,TRUE,TRUE,7,1,0,3,2,4217336952
40599,Win,TRUE,TRUE,TRUE,9,2,0,1,1,4217177840
40600,Win,FALSE,FALSE,TRUE,9,3,2,3,0,4216543151
40601,Win,TRUE,TRUE,TRUE,11,3,2,4,2,4214992161
40602,Win,TRUE,TRUE,TRUE,8,1,1,3,1,4214546340
40603,Win,TRUE,FALSE,TRUE,8,1,1,1,0,4212826568
40604,Win,TRUE,TRUE,TRUE,7,2,0,3,1,4211513559
40605,Win,FALSE,TRUE,TRUE,10,2,1,4,2,4210244433
40606,Win,TRUE,FALSE,TRUE,8,4,0,2,2,4210196868
40607,Win,FALSE,FALSE,TRUE,11,4,2,1,1,4210048732
40608,Win,FALSE,TRUE,TRUE,7,1,0,3,1,4209422776
40610,Win,FALSE,TRUE,TRUE,10,3,2,3,1,4208252002
40611,Win,TRUE,TRUE,TRUE,10,1,1,3,2,4208240885
40612,Win,TRUE,TRUE,FALSE,6,0,1,2,1,4206395740
40613,Win,TRUE,TRUE,TRUE,6,1,1,5,2,4205819992
40614,Win,TRUE,TRUE,TRUE,9,1,2,2,1,4205801577
40615,Win,TRUE,TRUE,TRUE,9,2,0,3,2,4205774243
40616,Win,FALSE,TRUE,TRUE,10,2,0,2,1,4205495555
40617,Win,FALSE,TRUE,TRUE,6,1,0,2,1,4205478848
40618,Win,TRUE,TRUE,TRUE,9,3,0,3,2,4205440317
40619,Win,FALSE,FALSE,TRUE,8,1,1,3,1,4205384417
40620,Win,TRUE,FALSE,FALSE,9,1,1,4,1,4204851518
40621,Win,TRUE,FALSE,TRUE,8,1,0,1,1,4204342781
40623,Win,TRUE,TRUE,FALSE,6,0,0,2,0,4203991045
40624,Win,TRUE,TRUE,TRUE,9,1,1,2,1,4203920904
40625,Win,TRUE,TRUE,TRUE,7,1,0,0,1,4203818116
40626,Win,TRUE,TRUE,FALSE,5,0,0,2,1,4203719631
40627,Win,TRUE,TRUE,TRUE,9,2,1,2,0,4203650811
40628,Win,TRUE,TRUE,TRUE,7,1,1,3,1,4203100735
40630,Win,TRUE,FALSE,TRUE,11,3,1,1,0,4257022726
40631,Win,TRUE,TRUE,TRUE,8,1,0,2,2,4256489387
40632,Win,TRUE,TRUE,TRUE,7,1,1,1,2,4256401812
40633,Win,TRUE,TRUE,TRUE,9,1,0,2,1,4256223963
40634,Win,TRUE,TRUE,TRUE,11,2,0,3,1,4251901977
40636,Win,FALSE,TRUE,TRUE,9,1,1,5,2,4251354554
40638,Win,FALSE,TRUE,TRUE,8,2,2,4,2,4251240825
40639,Win,FALSE,TRUE,TRUE,6,1,0,1,1,4251203942
40641,Win,TRUE,TRUE,TRUE,8,1,1,2,2,4250983752
40642,Win,FALSE,TRUE,TRUE,9,1,0,2,1,4250653186
40643,Win,TRUE,TRUE,FALSE,7,1,1,1,1,4250564948
40644,Win,TRUE,FALSE,FALSE,9,2,0,2,0,4250437702
40645,Win,TRUE,TRUE,TRUE,8,1,0,1,2,4250406700
40646,Win,FALSE,TRUE,TRUE,7,1,1,3,1,4249957410
40647,Win,TRUE,TRUE,TRUE,9,2,1,0,1,4250044912
40649,Win,FALSE,TRUE,TRUE,9,2,0,2,1,4250011813
40650,Win,FALSE,TRUE,TRUE,6,1,0,0,1,4249687981
40651,Win,TRUE,TRUE,TRUE,9,2,1,4,2,4249536792
40652,Win,TRUE,TRUE,FALSE,6,0,1,4,1,4247516809
40653,Win,TRUE,TRUE,TRUE,6,1,0,1,1,4247465284
40654,Win,FALSE,TRUE,TRUE,11,3,1,4,2,4247323541
40655,Win,FALSE,TRUE,TRUE,7,1,2,2,1,4245515623
40656,Win,TRUE,TRUE,TRUE,6,1,0,1,1,4245329680
40657,Win,TRUE,TRUE,TRUE,8,1,0,1,2,4244479340
40660,Win,TRUE,FALSE,TRUE,9,1,1,4,0,4242051368
40661,Win,TRUE,TRUE,TRUE,6,1,0,1,1,4242038210
40662,Win,TRUE,TRUE,TRUE,7,1,0,1,1,4241959022
40663,Win,FALSE,FALSE,TRUE,10,2,2,1,1,4242004662
40664,Win,TRUE,FALSE,TRUE,9,1,1,3,1,4241972313
40665,Win,TRUE,TRUE,TRUE,10,2,1,2,1,4241887601
40666,Win,TRUE,TRUE,FALSE,6,0,0,0,1,4241914346
40667,Win,FALSE,TRUE,TRUE,5,1,1,2,1,4241850276
40668,Win,TRUE,FALSE,TRUE,10,2,1,2,2,4241745772
40669,Win,TRUE,TRUE,TRUE,7,1,0,1,2,4241608381
40671,Win,FALSE,TRUE,TRUE,8,1,1,1,1,4240031306
40672,Win,FALSE,TRUE,TRUE,11,3,2,2,0,4239924711
40674,Win,TRUE,TRUE,TRUE,10,2,1,3,1,4239834690
40675,Win,TRUE,TRUE,TRUE,8,3,1,2,0,4239639903
40676,Win,TRUE,TRUE,TRUE,9,1,1,4,1,4239683453
40679,Win,TRUE,TRUE,TRUE,9,1,1,3,1,4239548412
40680,Win,TRUE,FALSE,TRUE,6,1,1,5,0,4239507641
40681,Win,FALSE,FALSE,TRUE,9,3,1,3,0,4239513480
40682,Win,TRUE,TRUE,TRUE,10,2,2,4,2,4239369826
40683,Win,FALSE,TRUE,TRUE,11,3,2,4,2,4239395230
40684,Win,TRUE,TRUE,TRUE,10,3,0,4,1,4239420464
40685,Win,FALSE,TRUE,TRUE,8,1,0,1,1,4239165130
40686,Win,TRUE,TRUE,TRUE,9,2,0,4,1,4238966723
40687,Win,FALSE,TRUE,TRUE,7,1,0,1,1,4238929437
40688,Win,TRUE,TRUE,TRUE,9,2,1,1,2,4236733101
40689,Win,TRUE,TRUE,TRUE,8,1,1,3,1,4236607121
40690,Win,FALSE,TRUE,TRUE,6,1,0,0,1,4236613519
40691,Win,FALSE,TRUE,TRUE,8,2,0,1,1,4236509767
40693,Win,TRUE,FALSE,TRUE,6,1,1,1,0,4236505428
40694,Win,TRUE,FALSE,TRUE,7,1,1,3,0,4236532594
40695,Win,FALSE,TRUE,FALSE,6,0,0,2,2,4236531244
40696,Win,FALSE,TRUE,TRUE,7,2,2,4,0,4236434027
40697,Win,FALSE,TRUE,TRUE,9,1,1,2,2,4236255716
40698,Win,FALSE,FALSE,TRUE,8,1,1,0,0,4236149613
40699,Win,TRUE,TRUE,TRUE,10,2,0,2,2,4236058037
40700,Win,TRUE,FALSE,FALSE,6,1,1,4,1,4236001817
40701,Win,TRUE,TRUE,TRUE,6,1,0,1,1,4235887655
40702,Win,TRUE,FALSE,TRUE,10,3,2,4,1,4233427270
40703,Win,FALSE,TRUE,TRUE,8,1,0,1,1,4233400328
40704,Win,TRUE,TRUE,TRUE,7,2,1,0,0,4233306484
40705,Win,TRUE,TRUE,TRUE,10,2,0,3,1,4233284529
40706,Win,FALSE,TRUE,TRUE,8,2,0,1,1,4233323152
40708,Win,FALSE,TRUE,TRUE,8,1,0,3,1,4233252036
40709,Win,TRUE,TRUE,TRUE,11,2,0,2,2,4233208083
40711,Win,TRUE,TRUE,TRUE,8,1,1,3,1,4233044776
40713,Win,TRUE,TRUE,TRUE,7,1,1,2,1,4250083750
40714,Win,FALSE,FALSE,TRUE,10,2,1,4,0,4244655969
40715,Win,TRUE,FALSE,TRUE,7,1,0,3,1,4241599137
40716,Win,TRUE,TRUE,TRUE,11,3,2,3,1,4241535289
40719,Win,TRUE,TRUE,TRUE,8,1,0,2,2,4241272428
40720,Win,TRUE,TRUE,TRUE,8,1,0,3,2,4240991282
40721,Win,TRUE,TRUE,TRUE,8,1,1,2,1,4236271593
40723,Win,FALSE,FALSE,FALSE,7,1,2,0,0,4234055437
40724,Win,TRUE,FALSE,TRUE,11,2,1,3,1,4233963947
40725,Win,TRUE,FALSE,FALSE,5,0,0,2,1,4233728295
40726,Win,TRUE,TRUE,TRUE,5,1,0,1,1,4233724593
40728,Win,FALSE,TRUE,TRUE,8,1,0,1,2,4233516922
40730,Win,TRUE,FALSE,FALSE,7,1,1,4,1,4233417174
40731,Win,TRUE,TRUE,TRUE,9,1,1,2,2,4232886611
40732,Win,TRUE,TRUE,TRUE,9,2,1,2,1,4232813769
40733,Win,FALSE,TRUE,TRUE,9,3,0,2,1,4232675969
40735,Win,FALSE,TRUE,TRUE,8,1,1,2,2,4232535310
40736,Win,TRUE,TRUE,TRUE,6,1,0,3,2,4232396425
40737,Win,TRUE,FALSE,TRUE,7,1,1,3,0,4232196284
40738,Win,FALSE,TRUE,TRUE,8,1,2,4,2,4232104801
40739,Win,TRUE,TRUE,TRUE,11,5,2,4,1,4231892936
40740,Win,FALSE,FALSE,TRUE,5,1,1,1,0,4227984613
40741,Win,TRUE,TRUE,TRUE,8,1,0,2,1,4226993440
40742,Win,TRUE,TRUE,TRUE,7,1,0,1,1,4226891806
40743,Win,TRUE,TRUE,FALSE,8,1,0,3,0,4226513027
40745,Win,TRUE,TRUE,TRUE,11,2,1,2,2,4226393665
40747,Win,TRUE,TRUE,TRUE,11,2,1,2,2,4226274680
40748,Win,TRUE,TRUE,TRUE,8,1,1,1,2,4226219771
40749,Win,FALSE,FALSE,TRUE,8,1,2,3,1,4226231906
40750,Win,FALSE,FALSE,TRUE,10,1,1,3,1,4225955458
40751,Win,FALSE,FALSE,TRUE,7,1,0,3,2,4225889448
40752,Win,TRUE,TRUE,TRUE,6,1,0,0,1,4221869487
40753,Win,FALSE,FALSE,FALSE,8,1,1,1,0,4221105316
40754,Win,TRUE,TRUE,TRUE,10,2,1,3,0,4221084031
40755,Win,TRUE,TRUE,TRUE,10,1,1,2,2,4220894127
40757,Win,FALSE,TRUE,TRUE,9,2,0,2,1,4216131455
40758,Win,TRUE,TRUE,FALSE,6,0,1,1,1,4216039243
40760,Win,TRUE,TRUE,TRUE,7,1,0,3,2,4216025094
40761,Win,FALSE,FALSE,TRUE,7,1,1,1,1,4212946581
40762,Win,TRUE,TRUE,FALSE,5,0,0,3,1,4212931550
40764,Win,TRUE,TRUE,TRUE,7,1,0,0,0,4212820291
40767,Win,TRUE,TRUE,TRUE,9,3,1,4,2,4211201237
40768,Win,TRUE,TRUE,TRUE,7,1,1,2,1,4210822720
40770,Win,FALSE,FALSE,TRUE,7,1,0,1,1,4210107848
40771,Win,TRUE,FALSE,TRUE,7,1,1,2,2,4210082893
40772,Win,FALSE,FALSE,FALSE,5,1,0,3,1,4204641614
40773,Win,FALSE,FALSE,TRUE,8,1,0,2,1,4204535048
40774,Win,TRUE,FALSE,TRUE,8,1,1,1,0,4199497391
40775,Win,FALSE,FALSE,FALSE,8,1,1,4,0,4197748346
40777,Win,FALSE,FALSE,TRUE,5,1,0,1,0,4196966677
40779,Win,TRUE,TRUE,TRUE,9,1,1,2,2,4192934587
40780,Win,FALSE,TRUE,TRUE,8,1,0,4,0,4192842778
40781,Win,TRUE,FALSE,TRUE,6,1,0,3,0,4192762084
40782,Win,FALSE,TRUE,TRUE,10,2,1,2,1,4192369621
40783,Win,TRUE,TRUE,TRUE,10,2,0,4,2,4192108498
40784,Win,FALSE,TRUE,TRUE,6,1,0,1,1,4192132172
40785,Win,FALSE,FALSE,TRUE,9,2,1,3,0,4191909291
40786,Win,TRUE,TRUE,TRUE,7,1,1,4,2,4191854860
40787,Win,FALSE,TRUE,TRUE,6,1,1,2,2,4191806158
40788,Win,FALSE,TRUE,TRUE,7,1,1,2,2,4191800477
40789,Win,TRUE,TRUE,TRUE,9,1,1,3,2,4191714686
40790,Win,FALSE,TRUE,TRUE,9,1,1,1,1,4191672312
40791,Win,TRUE,TRUE,TRUE,8,1,0,3,1,4191571478
40792,Win,TRUE,TRUE,TRUE,10,2,0,2,2,4255846758
40793,Win,TRUE,TRUE,TRUE,9,1,1,3,1,4255841572
40794,Win,TRUE,TRUE,FALSE,5,0,0,2,1,4255637625
40797,Win,TRUE,FALSE,TRUE,7,1,0,2,0,4252178758
40798,Win,TRUE,FALSE,FALSE,5,0,1,2,1,4252131100
40799,Win,TRUE,TRUE,TRUE,9,1,0,1,1,4251916015
40802,Win,FALSE,TRUE,TRUE,8,1,1,2,1,4251226299
40803,Win,TRUE,FALSE,TRUE,8,1,1,3,1,4251108150
40808,Win,FALSE,TRUE,TRUE,7,1,2,3,1,4246012595
40815,Win,TRUE,TRUE,TRUE,7,1,0,3,2,4240273479
40816,Win,TRUE,FALSE,TRUE,8,1,2,2,0,4239366258
40817,Win,FALSE,TRUE,FALSE,9,1,1,4,0,4238665103
40825,Win,FALSE,TRUE,TRUE,9,2,1,3,1,4231413353
40826,Win,FALSE,FALSE,FALSE,5,0,0,1,1,4231246836
40827,Win,TRUE,TRUE,TRUE,8,2,3,3,1,4231026681
40828,Win,FALSE,FALSE,TRUE,9,1,2,3,0,4230922484
40829,Win,FALSE,FALSE,FALSE,5,0,0,3,0,4228790938
40830,Win,TRUE,TRUE,TRUE,9,2,1,3,1,4228644878
40831,Win,TRUE,TRUE,TRUE,6,1,0,1,1,4228614503
40832,Win,FALSE,FALSE,FALSE,5,1,1,1,0,4228293145
40833,Win,TRUE,TRUE,TRUE,6,1,0,1,1,4228038756
40836,Win,TRUE,FALSE,TRUE,8,1,1,3,1,4225819761
40837,Win,TRUE,FALSE,TRUE,9,2,1,2,0,4223832936
40838,Win,TRUE,TRUE,TRUE,8,1,0,2,2,4221481561
40839,Win,FALSE,TRUE,TRUE,11,3,0,2,2,4221337270
40840,Win,FALSE,FALSE,TRUE,7,1,1,3,2,4221327782
40841,Win,FALSE,FALSE,TRUE,10,2,1,2,1,4218907283
40845,Win,TRUE,FALSE,TRUE,8,1,1,2,0,4216844868
40847,Win,FALSE,TRUE,TRUE,6,1,0,0,1,4216796530
40851,Win,FALSE,TRUE,TRUE,7,1,0,2,1,4210128459
40852,Win,TRUE,FALSE,TRUE,9,1,1,3,0,4210153173
40855,Win,FALSE,FALSE,FALSE,6,1,1,4,0,4204551076
40856,Win,FALSE,FALSE,FALSE,6,1,1,1,0,4204481570
40859,Win,TRUE,TRUE,TRUE,11,3,0,4,2,4202802877
40860,Win,FALSE,TRUE,FALSE,6,0,0,1,1,4199886289
40864,Win,FALSE,TRUE,TRUE,6,1,0,1,1,4195543153
40865,Win,TRUE,TRUE,TRUE,7,1,0,2,1,4195581078
40866,Win,FALSE,TRUE,TRUE,7,2,1,3,2,4195516634
40870,Win,FALSE,FALSE,TRUE,10,1,1,4,0,4192246845
40871,Win,FALSE,TRUE,TRUE,6,1,2,3,1,4192147060
40873,Win,TRUE,TRUE,TRUE,11,3,1,4,1,4192017502
40874,Win,TRUE,TRUE,TRUE,11,3,0,1,1,4192030579
40875,Win,FALSE,TRUE,TRUE,11,3,1,3,0,4180447359
40876,Win,TRUE,TRUE,TRUE,11,4,1,3,2,4180401093
40882,Win,TRUE,TRUE,TRUE,9,2,2,5,1,4175618606
40883,Win,TRUE,TRUE,TRUE,7,1,0,3,0,4170744459
40884,Win,FALSE,TRUE,TRUE,7,2,0,2,0,4169438888
40885,Win,FALSE,FALSE,TRUE,10,2,1,3,0,4168683717
40886,Win,TRUE,TRUE,TRUE,9,2,0,3,0,4250882997
40887,Win,TRUE,TRUE,TRUE,11,4,1,4,1,4250726857
40888,Win,TRUE,TRUE,TRUE,8,1,0,4,2,4248549409
40889,Win,TRUE,TRUE,TRUE,8,2,1,3,2,4242781558
40890,Win,TRUE,TRUE,TRUE,9,1,0,3,2,4240364714
40891,Win,FALSE,TRUE,TRUE,9,1,0,3,0,4240303849
40892,Win,FALSE,TRUE,TRUE,8,1,1,2,1,4240175374
40893,Win,FALSE,TRUE,TRUE,11,2,1,3,2,4240097378
40894,Win,FALSE,TRUE,TRUE,8,1,1,1,1,4237747736
40895,Win,FALSE,TRUE,TRUE,9,1,0,1,2,4237217389
40896,Win,FALSE,TRUE,FALSE,5,0,1,4,2,4237108014
40898,Win,TRUE,FALSE,TRUE,7,1,1,2,0,4234294656
40899,Win,FALSE,TRUE,TRUE,10,1,0,2,2,4234185508
40901,Win,TRUE,FALSE,TRUE,9,1,0,3,1,4228910480
40903,Win,FALSE,FALSE,TRUE,7,1,1,2,1,4226219703
40904,Win,FALSE,FALSE,FALSE,5,0,1,2,1,4226083504
40905,Win,FALSE,TRUE,TRUE,8,2,0,2,2,4226029465
40906,Win,TRUE,TRUE,TRUE,11,3,1,3,1,4223969408
40908,Win,TRUE,TRUE,TRUE,11,5,2,4,1,4222448354
40909,Win,TRUE,TRUE,TRUE,10,2,0,2,1,4221931816
40910,Win,FALSE,TRUE,TRUE,10,2,1,1,2,4221746257
40912,Win,TRUE,TRUE,TRUE,10,2,2,4,2,4219428010
40913,Win,TRUE,TRUE,FALSE,7,0,0,2,1,4216871765
40914,Win,FALSE,FALSE,TRUE,10,3,1,5,1,4215393215
40916,Win,TRUE,TRUE,FALSE,7,1,2,2,1,4214711372
40917,Win,FALSE,FALSE,TRUE,7,1,0,3,1,4214620751
40918,Win,FALSE,FALSE,TRUE,9,1,1,4,1,4213067980
40921,Win,FALSE,TRUE,TRUE,10,2,1,2,1,4212122660
40922,Win,TRUE,TRUE,TRUE,11,2,1,2,2,4211133234
40923,Win,TRUE,TRUE,TRUE,5,1,0,0,1,4210365198
40924,Win,FALSE,TRUE,TRUE,9,1,1,0,2,4210229667
40925,Win,FALSE,FALSE,TRUE,7,1,1,4,0,4209392267
40926,Win,TRUE,TRUE,TRUE,11,3,0,1,1,4209292190
40927,Win,TRUE,TRUE,TRUE,10,4,1,4,1,4208534689
40928,Win,FALSE,TRUE,TRUE,11,4,1,3,1,4208454179
40929,Win,TRUE,TRUE,TRUE,7,1,1,3,2,4205724375
40930,Win,FALSE,TRUE,TRUE,9,2,0,3,2,4205589863
40931,Win,FALSE,TRUE,TRUE,10,2,1,3,2,4205485564
40932,Win,TRUE,TRUE,TRUE,7,2,0,2,2,4205447778
